customer_id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_9850,40,technician,divorced,secondary,0,1610,0,0,cellular,25,may,881,2,1,other,1
id_42196,39,management,married,unknown,0,247,0,0,cellular,9,jul,836,1,0,unknown,0
id_20352,40,management,married,tertiary,0,2238,0,0,cellular,20,nov,702,4,0,unknown,0
id_17853,70,retired,married,tertiary,0,4386,0,0,cellular,8,jul,837,2,0,unknown,1
id_24263,35,blue-collar,married,secondary,0,364,1,0,telephone,19,nov,703,1,2,failure,0
id_38053,48,management,married,tertiary,0,2719,0,0,unknown,23,jun,852,4,0,unknown,0
id_7370,43,blue-collar,married,secondary,0,1680,1,0,cellular,29,aug,785,2,0,unknown,0
id_10313,28,blue-collar,single,secondary,0,449,0,0,cellular,13,may,893,1,3,success,1
id_28202,33,self-employed,single,tertiary,0,275,0,0,cellular,14,sep,769,3,0,unknown,0
id_31652,34,blue-collar,divorced,primary,0,512,1,0,telephone,11,may,895,1,0,unknown,0
id_38627,45,technician,divorced,secondary,0,175,1,0,unknown,8,may,898,3,0,unknown,0
id_2453,29,technician,single,tertiary,0,422,1,0,unknown,23,may,883,7,0,unknown,0
id_6421,61,admin.,divorced,primary,0,-4,1,0,cellular,29,jul,816,3,0,unknown,0
id_35540,56,blue-collar,divorced,primary,0,216,0,0,unknown,12,jun,863,1,0,unknown,0
id_35284,36,management,married,tertiary,0,1782,1,0,cellular,7,may,899,1,0,unknown,0
id_3233,32,entrepreneur,married,secondary,0,316,1,0,cellular,15,jul,830,1,0,unknown,0
id_8297,38,blue-collar,married,primary,0,1499,1,0,unknown,2,jun,873,3,0,unknown,0
id_39608,45,technician,married,secondary,0,1321,1,1,cellular,19,nov,703,1,0,unknown,0
id_13955,36,blue-collar,married,secondary,0,6,1,0,cellular,6,may,900,4,0,unknown,0
id_30404,24,blue-collar,married,secondary,0,194,0,0,telephone,23,jul,822,1,0,unknown,0
id_13883,39,management,married,tertiary,0,11095,0,0,cellular,2,feb,993,2,0,unknown,0
id_2577,38,unemployed,married,secondary,0,3426,1,0,cellular,20,nov,702,3,0,unknown,0
id_29871,53,self-employed,married,tertiary,0,1090,1,0,unknown,6,jun,869,2,0,unknown,0
id_13897,63,housemaid,married,tertiary,0,1387,0,0,cellular,8,oct,745,3,1,failure,0
id_10482,36,management,married,tertiary,0,5782,1,0,unknown,23,may,883,3,0,unknown,0
id_39437,47,entrepreneur,married,tertiary,0,341,0,0,unknown,19,jun,856,2,0,unknown,0
id_26244,56,retired,divorced,secondary,0,-373,0,0,cellular,17,nov,705,1,0,unknown,0
id_11000,46,technician,divorced,secondary,0,1733,0,0,cellular,21,nov,701,1,2,failure,0
id_27027,34,management,single,tertiary,0,8034,1,0,cellular,19,nov,703,1,0,unknown,0
id_42441,31,admin.,married,secondary,0,298,1,0,unknown,2,jun,873,5,0,unknown,0
id_26778,55,management,divorced,secondary,0,-413,1,0,unknown,26,may,880,2,0,unknown,0
id_35348,38,management,single,tertiary,0,0,1,0,cellular,7,may,899,2,1,failure,1
id_14554,34,management,married,tertiary,0,137,1,0,cellular,20,apr,916,1,0,unknown,0
id_17888,58,blue-collar,married,secondary,0,3130,0,0,unknown,20,jun,855,6,0,unknown,0
id_31101,34,blue-collar,married,secondary,0,269,1,0,unknown,20,may,886,1,0,unknown,0
id_43142,49,management,married,tertiary,0,5105,1,0,cellular,8,oct,745,1,8,other,0
id_3562,54,blue-collar,married,primary,0,131,1,0,unknown,5,may,901,1,0,unknown,0
id_29914,71,retired,married,primary,0,4656,0,0,telephone,23,mar,944,1,8,success,1
id_27693,28,management,single,tertiary,0,-204,1,0,cellular,22,aug,792,2,0,unknown,0
id_34257,47,unemployed,married,secondary,0,1605,0,0,unknown,9,jun,866,2,0,unknown,0
id_15744,48,self-employed,married,tertiary,0,2304,1,0,cellular,6,may,900,2,1,failure,0
id_38509,37,admin.,married,secondary,0,3228,1,1,cellular,24,jul,821,3,0,unknown,0
id_14152,36,services,married,unknown,0,17,1,0,cellular,18,may,888,1,0,unknown,0
id_31991,57,services,married,secondary,0,203,0,0,cellular,23,jul,822,2,0,unknown,0
id_4793,26,technician,single,secondary,0,356,0,0,cellular,16,jul,829,1,0,unknown,1
id_39621,34,management,single,tertiary,0,607,1,1,cellular,9,jul,836,1,0,unknown,0
id_32238,30,self-employed,married,tertiary,0,414,1,1,unknown,23,may,883,1,0,unknown,0
id_1348,48,management,married,tertiary,0,641,1,0,unknown,8,may,898,1,0,unknown,0
id_42469,31,admin.,married,secondary,0,353,0,1,cellular,9,jul,836,5,0,unknown,0
id_21373,33,blue-collar,married,secondary,0,-4,1,0,cellular,5,may,901,1,0,unknown,0
id_45210,41,admin.,divorced,secondary,0,-5,1,0,unknown,7,may,899,2,0,unknown,0
id_3761,45,technician,single,secondary,0,32,1,0,unknown,27,may,879,10,0,unknown,0
id_13128,36,services,married,secondary,0,3426,1,1,cellular,8,may,898,4,11,other,0
id_39943,33,blue-collar,single,secondary,0,34,1,0,unknown,3,jun,872,3,0,unknown,0
id_1475,37,technician,single,secondary,0,449,1,0,unknown,30,may,876,1,0,unknown,0
id_39354,28,admin.,single,tertiary,0,-4,1,0,cellular,4,feb,991,2,0,unknown,1
id_24837,41,blue-collar,single,secondary,0,-2,1,0,cellular,14,may,892,10,10,other,0
id_10128,35,blue-collar,single,primary,0,2297,0,0,cellular,21,nov,701,2,0,unknown,0
id_31076,41,management,married,tertiary,0,1732,1,0,cellular,21,nov,701,3,0,unknown,0
id_40941,45,technician,single,tertiary,0,1449,0,0,cellular,17,nov,705,1,0,unknown,0
id_28171,40,self-employed,married,tertiary,0,4962,0,0,cellular,17,nov,705,1,0,unknown,0
id_33634,24,blue-collar,single,secondary,0,312,1,0,unknown,20,may,886,10,0,unknown,0
id_21465,37,entrepreneur,single,secondary,0,922,0,0,unknown,17,jun,858,2,0,unknown,0
id_6882,31,technician,single,secondary,0,1425,1,0,cellular,31,aug,783,8,0,unknown,0
id_6254,30,technician,married,secondary,0,449,1,0,unknown,26,may,880,6,0,unknown,0
id_5938,39,admin.,single,secondary,0,395,1,0,cellular,3,feb,992,5,6,failure,0
id_44230,52,blue-collar,married,primary,0,5201,1,0,cellular,20,nov,702,3,0,unknown,0
id_25775,48,management,divorced,tertiary,0,562,0,0,cellular,6,jul,839,1,0,unknown,1
id_33036,36,student,single,tertiary,0,128,0,0,cellular,27,oct,726,1,0,unknown,1
id_42588,44,housemaid,married,primary,0,-3,1,0,telephone,15,jul,830,1,0,unknown,0
id_23974,38,technician,married,secondary,0,376,1,0,cellular,13,aug,801,2,0,unknown,0
id_19920,56,services,married,secondary,0,3549,1,1,cellular,31,jul,814,2,0,unknown,0
id_18517,29,admin.,married,secondary,0,-74,1,0,cellular,18,may,888,1,0,unknown,0
id_18962,56,admin.,married,primary,0,384,0,0,cellular,9,jul,836,2,0,unknown,0
id_42132,34,management,married,secondary,0,560,0,0,cellular,6,aug,808,1,3,failure,1
id_11121,31,management,single,tertiary,0,436,0,0,cellular,5,aug,809,1,1,success,1
id_16559,42,blue-collar,married,primary,0,561,1,1,cellular,18,nov,704,2,0,unknown,0
id_15879,42,admin.,divorced,secondary,0,782,1,1,unknown,16,may,890,2,0,unknown,0
id_28935,56,unemployed,married,secondary,0,312,0,0,cellular,28,jan,998,1,0,unknown,0
id_5762,38,management,single,secondary,0,835,1,0,unknown,29,may,877,4,0,unknown,0
id_1099,35,self-employed,married,tertiary,0,2011,0,0,cellular,10,feb,985,7,0,unknown,0
id_22346,34,admin.,married,secondary,0,1519,1,0,cellular,14,may,892,1,0,unknown,0
id_29763,38,technician,single,secondary,0,558,1,0,cellular,17,apr,919,1,1,failure,0
id_34339,20,services,married,secondary,0,-23,1,0,unknown,20,jun,855,10,0,unknown,0
id_35820,52,blue-collar,married,secondary,0,1497,1,0,cellular,18,jul,827,1,0,unknown,0
id_2457,38,technician,divorced,secondary,0,-97,1,0,cellular,2,feb,993,1,2,failure,0
id_4924,35,services,divorced,secondary,0,707,1,0,cellular,18,may,888,2,0,unknown,0
id_42470,42,technician,married,secondary,0,229,0,0,cellular,8,apr,928,1,4,failure,0
id_2676,61,retired,married,secondary,0,569,1,0,cellular,20,apr,916,2,0,unknown,1
id_32478,36,technician,married,tertiary,0,125,1,0,cellular,14,oct,739,1,2,success,0
id_41077,28,admin.,single,tertiary,0,2001,0,0,cellular,19,nov,703,1,0,unknown,0
id_1917,42,admin.,married,secondary,0,538,1,0,unknown,16,may,890,2,0,unknown,0
id_36413,38,blue-collar,married,secondary,0,25,1,0,unknown,28,may,878,1,0,unknown,0
id_59,29,management,married,tertiary,0,4,1,0,cellular,28,aug,786,1,4,other,0
id_3282,31,blue-collar,single,secondary,0,7545,0,0,cellular,20,nov,702,1,0,unknown,0
id_6934,39,technician,single,secondary,0,638,0,0,cellular,16,jul,829,6,0,unknown,0
id_31857,53,services,married,secondary,0,10752,1,0,unknown,14,may,892,1,0,unknown,0
id_42841,45,admin.,married,secondary,0,1402,0,0,cellular,7,aug,807,2,0,unknown,0
id_34605,35,entrepreneur,married,secondary,0,308,1,0,cellular,29,jan,997,2,1,failure,0
id_4583,34,management,married,tertiary,0,41,1,0,cellular,20,apr,916,1,0,unknown,1
id_10695,47,management,married,tertiary,0,770,0,1,cellular,5,aug,809,2,0,unknown,0
id_1290,50,services,married,secondary,0,201,1,0,cellular,17,nov,705,2,1,failure,1
id_21314,24,blue-collar,married,secondary,0,371,1,0,unknown,4,jun,871,1,0,unknown,0
id_28477,46,self-employed,married,secondary,0,8,0,0,cellular,20,nov,702,1,0,unknown,1
id_9925,46,blue-collar,married,unknown,0,619,1,0,cellular,11,aug,803,2,0,unknown,0
id_29553,72,unknown,married,tertiary,0,349,0,0,cellular,27,jan,999,1,2,failure,0
id_19175,36,management,single,tertiary,0,315,0,1,cellular,29,jan,997,5,1,other,0
id_2177,33,management,married,tertiary,0,1391,1,0,cellular,13,aug,801,1,1,success,0
id_21426,38,management,single,tertiary,0,-85,1,0,unknown,8,may,898,2,0,unknown,0
id_23032,32,services,married,secondary,0,183,1,0,telephone,15,may,891,2,0,unknown,0
id_44651,33,admin.,divorced,primary,0,1413,1,0,unknown,2,jun,873,4,0,unknown,0
id_19241,28,student,single,secondary,0,2569,1,0,cellular,5,may,901,1,0,unknown,0
id_5724,37,management,married,tertiary,0,73,1,0,cellular,30,apr,906,2,0,unknown,0
id_5173,34,management,married,tertiary,0,3790,0,0,cellular,4,aug,810,1,0,unknown,0
id_7538,49,blue-collar,divorced,primary,0,51,1,1,unknown,6,may,900,1,0,unknown,0
id_39944,44,blue-collar,single,secondary,0,-1,1,0,cellular,8,may,898,2,0,unknown,0
id_26602,45,entrepreneur,married,tertiary,0,812,0,0,unknown,6,jun,869,1,0,unknown,0
id_22072,29,services,married,tertiary,0,0,0,0,cellular,21,nov,701,1,0,unknown,0
id_2306,31,entrepreneur,married,tertiary,0,476,1,1,cellular,9,jul,836,1,0,unknown,0
id_12207,26,services,single,secondary,0,372,1,0,cellular,18,may,888,2,0,unknown,0
id_16504,35,management,married,tertiary,0,-138,0,0,cellular,8,jul,837,1,0,unknown,0
id_21582,29,blue-collar,married,primary,1,-1,1,0,unknown,27,may,879,2,0,unknown,0
id_36400,35,management,single,tertiary,0,2348,1,0,cellular,28,jan,998,1,0,unknown,0
id_37785,34,services,married,secondary,0,2152,0,0,unknown,11,jun,864,2,0,unknown,0
id_37052,37,management,married,tertiary,0,1646,0,0,cellular,8,aug,806,5,0,unknown,0
id_31015,52,services,married,secondary,0,6172,0,0,cellular,13,aug,801,4,0,unknown,1
id_26477,32,technician,married,tertiary,0,-255,1,0,cellular,29,jul,816,4,0,unknown,0
id_38146,36,management,married,tertiary,0,271,1,0,cellular,9,apr,927,1,1,other,0
id_18457,31,technician,single,tertiary,0,-5,1,0,cellular,17,jul,828,1,0,unknown,0
id_9926,44,management,married,tertiary,0,1680,1,0,unknown,6,may,900,1,0,unknown,0
id_42540,44,admin.,married,secondary,0,3432,1,1,telephone,9,jul,836,1,0,unknown,0
id_34874,31,blue-collar,married,primary,0,0,1,0,cellular,11,may,895,3,0,unknown,0
id_32797,36,technician,married,secondary,0,25,0,0,cellular,21,aug,793,2,0,unknown,0
id_29705,24,blue-collar,single,primary,0,266,1,0,cellular,13,may,893,2,0,unknown,1
id_7405,49,blue-collar,married,secondary,0,3437,1,1,cellular,30,jul,815,4,0,unknown,0
id_42316,60,unemployed,divorced,secondary,0,7796,0,0,unknown,18,jun,857,5,0,unknown,0
id_31114,51,technician,divorced,secondary,0,-401,0,1,cellular,21,jul,824,2,0,unknown,0
id_33435,47,management,married,tertiary,0,2262,0,0,cellular,18,nov,704,1,0,unknown,1
id_42798,34,management,married,tertiary,0,-67,1,0,unknown,30,may,876,3,0,unknown,0
id_1990,51,blue-collar,married,secondary,0,4,0,1,telephone,15,jul,830,4,0,unknown,0
id_860,28,management,single,tertiary,0,534,0,0,cellular,12,nov,710,3,6,success,1
id_43015,48,management,single,tertiary,0,147,1,0,unknown,26,may,880,38,0,unknown,0
id_13849,42,blue-collar,married,secondary,0,236,0,1,cellular,9,jul,836,3,0,unknown,0
id_1362,49,admin.,married,secondary,0,1211,0,0,telephone,18,nov,704,4,0,unknown,0
id_30466,29,student,single,secondary,0,1380,1,0,cellular,14,may,892,2,0,unknown,1
id_34907,45,management,single,tertiary,0,1278,1,0,cellular,17,apr,919,1,4,other,0
id_1410,71,retired,married,primary,0,672,0,0,cellular,23,apr,913,5,0,unknown,1
id_28899,32,entrepreneur,married,tertiary,0,539,1,1,unknown,27,may,879,5,0,unknown,0
id_24832,32,management,married,tertiary,0,1768,1,0,unknown,6,nov,716,1,11,other,0
id_35462,45,technician,divorced,secondary,0,272,0,0,unknown,17,jun,858,6,0,unknown,0
id_41827,42,entrepreneur,married,primary,0,4676,0,0,unknown,5,jun,870,2,0,unknown,0
id_41092,34,management,single,secondary,0,139,1,0,cellular,29,jan,997,1,9,other,0
id_35645,25,blue-collar,married,secondary,0,408,1,1,unknown,27,may,879,1,0,unknown,0
id_6854,33,technician,married,secondary,0,5520,0,0,unknown,6,jun,869,1,0,unknown,0
id_36065,48,technician,married,primary,0,-314,0,1,cellular,21,nov,701,7,1,failure,0
id_25852,46,retired,married,secondary,0,332,1,0,unknown,14,may,892,2,0,unknown,0
id_24862,51,management,married,tertiary,0,628,1,0,cellular,5,may,901,1,0,unknown,0
id_19462,37,blue-collar,single,secondary,0,677,1,0,cellular,17,nov,705,1,5,other,0
id_9606,59,retired,single,primary,0,466,0,0,unknown,16,jun,859,2,0,unknown,0
id_25713,70,retired,married,primary,0,3230,0,0,cellular,12,nov,710,2,0,unknown,0
id_3982,37,admin.,married,secondary,0,6425,0,1,unknown,20,may,886,1,0,unknown,0
id_29319,41,technician,single,secondary,0,-3,1,0,unknown,7,may,899,4,0,unknown,0
id_13739,27,management,married,tertiary,0,237,1,0,unknown,30,may,876,4,0,unknown,0
id_19683,34,blue-collar,single,secondary,0,278,1,0,cellular,13,may,893,2,0,unknown,0
id_9790,57,blue-collar,divorced,secondary,0,4049,0,0,cellular,19,nov,703,1,2,failure,0
id_3001,57,technician,married,secondary,0,20,0,0,cellular,22,aug,792,2,0,unknown,0
id_37467,52,housemaid,married,secondary,0,636,0,0,cellular,28,jan,998,2,0,unknown,0
id_6258,24,student,single,tertiary,0,691,0,0,cellular,27,may,879,1,6,success,1
id_34730,30,student,single,secondary,0,45,0,0,cellular,25,feb,970,1,2,success,1
id_24659,31,technician,single,secondary,0,589,1,1,cellular,15,may,891,5,0,unknown,0
id_5814,30,blue-collar,married,secondary,0,-24,1,0,cellular,18,may,888,2,1,failure,0
id_29699,25,services,single,secondary,0,-486,1,1,cellular,6,may,900,5,0,unknown,0
id_28644,44,management,married,tertiary,0,37382,1,0,cellular,14,oct,739,1,1,failure,0
id_37624,28,management,single,tertiary,0,54,0,1,cellular,16,jul,829,5,0,unknown,0
id_6832,54,blue-collar,married,primary,0,1,0,0,unknown,27,jun,848,2,0,unknown,0
id_9396,52,admin.,married,secondary,0,458,0,0,cellular,14,oct,739,6,1,success,0
id_5316,42,blue-collar,married,primary,0,-174,1,0,unknown,7,may,899,2,0,unknown,0
id_6423,30,management,married,secondary,0,143,1,1,unknown,7,may,899,2,0,unknown,0
id_11341,36,blue-collar,married,secondary,0,498,1,1,unknown,9,may,897,2,0,unknown,0
id_39821,40,management,married,tertiary,0,1658,0,1,cellular,21,nov,701,1,0,unknown,0
id_18059,24,services,married,secondary,0,803,1,1,cellular,15,may,891,2,0,unknown,0
id_29206,57,retired,married,primary,0,2,0,0,cellular,22,aug,792,1,0,unknown,0
id_3899,28,self-employed,single,tertiary,0,804,0,0,unknown,6,may,900,2,0,unknown,0
id_9017,50,technician,married,secondary,0,194,1,0,cellular,19,may,887,1,6,success,1
id_16767,32,services,married,secondary,0,1071,0,0,cellular,7,aug,807,1,4,failure,0
id_39633,40,services,married,secondary,0,708,0,0,cellular,18,nov,704,2,0,unknown,0
id_28025,39,housemaid,married,primary,0,15,0,1,telephone,17,jul,828,3,0,unknown,0
id_35116,42,admin.,single,secondary,0,160,1,1,unknown,22,oct,731,1,0,unknown,0
id_42061,32,blue-collar,single,primary,0,458,1,0,cellular,17,apr,919,1,0,unknown,0
id_22372,39,self-employed,married,secondary,0,-5,0,0,cellular,31,jul,814,36,0,unknown,0
id_2308,34,technician,divorced,secondary,0,561,1,0,cellular,20,nov,702,1,1,failure,0
id_1374,58,technician,married,secondary,0,462,0,1,cellular,15,jul,830,3,0,unknown,0
id_25111,31,management,single,tertiary,0,5355,0,0,cellular,19,aug,795,1,2,success,1
id_17792,41,services,married,primary,0,2228,1,1,unknown,13,may,893,1,0,unknown,0
id_12157,55,technician,married,tertiary,0,443,0,0,cellular,26,aug,788,6,0,unknown,0
id_10894,53,blue-collar,divorced,secondary,0,9899,1,0,cellular,21,nov,701,3,0,unknown,0
id_13118,57,retired,divorced,primary,0,693,0,0,telephone,1,jun,874,2,0,unknown,0
id_11283,42,management,divorced,tertiary,0,46,0,0,cellular,6,feb,989,3,0,unknown,0
id_37411,31,services,married,secondary,0,881,1,0,unknown,21,may,885,5,0,unknown,0
id_23901,38,management,divorced,tertiary,0,4692,1,0,unknown,29,may,877,2,0,unknown,1
id_10561,45,services,married,secondary,0,649,0,1,cellular,16,jul,829,2,0,unknown,0
id_3447,38,management,single,tertiary,0,237,1,0,cellular,19,nov,703,1,2,failure,0
id_3644,28,blue-collar,single,secondary,0,1103,1,0,unknown,4,jun,871,11,0,unknown,0
id_19196,24,technician,married,secondary,0,318,1,1,cellular,15,may,891,1,0,unknown,0
id_30432,46,blue-collar,single,secondary,0,-98,1,0,cellular,9,jul,836,1,0,unknown,0
id_18631,27,technician,divorced,tertiary,0,173,0,1,unknown,27,may,879,4,0,unknown,0
id_37124,40,blue-collar,single,secondary,0,1309,1,0,cellular,16,apr,920,1,1,failure,0
id_34619,56,technician,married,secondary,0,225,0,1,cellular,21,nov,701,1,2,failure,0
id_39327,51,admin.,divorced,secondary,0,773,0,0,cellular,28,jul,817,2,4,failure,0
id_36099,33,admin.,single,tertiary,0,-5,0,0,cellular,17,nov,705,1,0,unknown,0
id_37274,29,technician,single,secondary,0,28,0,0,cellular,19,aug,795,2,0,unknown,0
id_36846,46,management,married,tertiary,0,4002,0,0,cellular,25,jul,820,4,0,unknown,0
id_24430,37,services,divorced,tertiary,0,158,1,0,cellular,18,may,888,1,6,other,0
id_44699,58,management,married,tertiary,0,324,0,0,cellular,7,aug,807,2,0,unknown,0
id_19148,31,self-employed,single,tertiary,0,91,0,0,cellular,5,feb,990,1,0,unknown,0
id_28548,45,admin.,married,secondary,1,-107,1,1,cellular,7,may,899,3,1,other,1
id_3893,40,blue-collar,married,secondary,0,665,1,0,cellular,3,feb,992,4,4,failure,0
id_37842,52,management,married,secondary,0,2406,1,0,cellular,17,nov,705,1,0,unknown,0
id_6669,31,unemployed,married,secondary,0,2991,1,0,unknown,19,may,887,1,0,unknown,0
id_8650,36,blue-collar,married,primary,0,442,1,0,cellular,13,may,893,2,2,other,0
id_9230,39,management,married,tertiary,0,8192,0,0,cellular,5,aug,809,3,0,unknown,0
id_21944,38,services,married,secondary,0,6086,1,0,cellular,14,may,892,2,0,unknown,1
id_643,38,technician,single,tertiary,0,743,1,0,cellular,14,may,892,1,12,other,0
id_2034,37,housemaid,single,secondary,0,467,1,0,cellular,16,mar,951,1,3,success,1
id_31232,28,management,married,tertiary,0,-345,0,0,cellular,29,jan,997,2,0,unknown,0
id_36211,54,entrepreneur,married,tertiary,0,1109,0,0,unknown,6,jun,869,2,0,unknown,0
id_13938,34,blue-collar,single,primary,0,23,1,0,unknown,27,may,879,1,0,unknown,0
id_13319,37,technician,single,tertiary,0,48,1,0,unknown,5,may,901,1,0,unknown,0
id_7083,49,management,single,tertiary,0,744,0,0,cellular,7,aug,807,2,0,unknown,0
id_40330,44,management,married,tertiary,0,5449,0,0,cellular,8,aug,806,2,0,unknown,0
id_2984,65,retired,married,secondary,0,-4,0,0,cellular,22,jun,853,1,0,unknown,1
id_28570,50,admin.,divorced,secondary,0,-208,1,1,unknown,23,may,883,1,0,unknown,0
id_15842,35,technician,married,secondary,0,449,1,0,cellular,17,nov,705,4,17,other,0
id_35843,56,unemployed,divorced,secondary,0,2921,0,0,telephone,3,feb,992,1,0,unknown,0
id_41277,62,retired,married,secondary,0,2746,0,0,cellular,11,sep,772,1,1,failure,0
id_39245,43,admin.,single,secondary,0,985,1,1,cellular,11,may,895,7,19,failure,0
id_32444,42,technician,married,unknown,0,254,1,0,cellular,9,apr,927,1,1,failure,0
id_37353,45,entrepreneur,married,unknown,0,212,1,0,unknown,6,may,900,2,0,unknown,0
id_11446,46,blue-collar,married,primary,0,552,0,0,unknown,18,jun,857,1,0,unknown,0
id_19671,46,technician,married,tertiary,0,1113,1,0,telephone,23,jul,822,9,0,unknown,0
id_44209,31,management,married,tertiary,0,-4,1,0,unknown,23,may,883,5,0,unknown,0
id_40897,26,services,married,secondary,0,510,1,0,cellular,15,may,891,1,5,failure,0
id_28897,26,blue-collar,single,secondary,0,85,1,0,cellular,18,may,888,2,0,unknown,0
id_38661,41,services,married,primary,0,448,1,0,unknown,14,may,892,2,0,unknown,0
id_38781,61,management,married,tertiary,0,1227,0,0,cellular,1,oct,752,1,0,unknown,0
id_32987,56,technician,divorced,secondary,0,1479,1,1,cellular,5,feb,990,1,0,unknown,0
id_30855,37,services,single,tertiary,0,8819,1,0,unknown,7,may,899,1,0,unknown,0
id_35115,47,blue-collar,married,primary,0,1797,1,1,telephone,18,aug,796,2,0,unknown,0
id_37379,29,management,single,tertiary,0,-3,1,0,unknown,30,may,876,12,0,unknown,1
id_24955,28,management,single,tertiary,0,36,0,0,cellular,28,aug,786,16,0,unknown,0
id_38390,38,blue-collar,married,secondary,0,4798,1,0,cellular,17,apr,919,1,0,unknown,0
id_12170,37,management,divorced,secondary,0,261,1,0,cellular,30,apr,906,1,0,unknown,1
id_41497,35,services,married,secondary,0,-4,1,0,cellular,29,jul,816,3,0,unknown,0
id_6280,32,services,married,tertiary,0,599,0,0,cellular,4,feb,991,1,0,unknown,0
id_7292,34,technician,married,secondary,0,184,1,0,cellular,12,may,894,3,0,unknown,0
id_1731,34,blue-collar,married,secondary,0,82,1,0,unknown,19,may,887,1,0,unknown,0
id_27594,32,management,married,unknown,1,-351,1,0,unknown,15,may,891,1,0,unknown,0
id_14703,33,technician,single,secondary,0,916,1,0,cellular,29,oct,724,1,5,failure,0
id_30972,45,technician,single,tertiary,0,12,1,0,unknown,12,may,894,4,0,unknown,0
id_9034,36,services,divorced,secondary,0,1285,0,0,cellular,5,feb,990,1,0,unknown,0
id_34077,38,management,married,tertiary,0,227,1,0,unknown,5,may,901,1,0,unknown,0
id_29128,59,unemployed,married,secondary,0,839,0,0,telephone,19,nov,703,2,0,unknown,0
id_24398,31,technician,divorced,tertiary,0,36,1,0,cellular,8,may,898,3,0,unknown,0
id_15129,41,technician,married,secondary,0,-238,1,1,cellular,7,jul,838,4,0,unknown,0
id_9521,30,blue-collar,married,secondary,0,-3,0,0,unknown,23,may,883,3,0,unknown,0
id_3069,46,management,divorced,tertiary,0,-129,1,0,cellular,29,sep,754,2,9,failure,0
id_32633,27,management,single,tertiary,0,2491,0,0,cellular,15,jul,830,2,2,other,1
id_37918,37,technician,single,secondary,0,1,1,0,cellular,7,apr,929,2,0,unknown,0
id_26424,39,admin.,married,secondary,0,7710,1,0,cellular,20,nov,702,5,1,failure,0
id_40517,38,technician,single,secondary,0,3,1,0,unknown,6,jun,869,1,0,unknown,0
id_37663,70,retired,married,secondary,0,1146,0,0,cellular,3,mar,964,2,3,success,1
id_29589,43,technician,married,tertiary,0,3008,0,0,cellular,4,aug,810,2,0,unknown,0
id_35415,35,entrepreneur,married,tertiary,0,-3,0,0,unknown,23,may,883,3,0,unknown,0
id_4912,59,blue-collar,married,primary,0,-5,1,1,cellular,21,aug,793,5,0,unknown,0
id_2938,55,unknown,married,secondary,0,1156,0,0,cellular,26,may,880,2,0,unknown,0
id_28683,47,services,married,secondary,0,455,1,1,unknown,20,jun,855,1,0,unknown,0
id_28476,41,blue-collar,married,primary,0,406,1,0,unknown,9,may,897,1,0,unknown,0
id_11750,43,services,married,secondary,0,-228,1,1,cellular,20,nov,702,1,1,failure,0
id_38304,31,technician,married,secondary,0,214,1,1,cellular,20,nov,702,1,0,unknown,0
id_41154,32,admin.,married,secondary,0,898,1,0,cellular,9,apr,927,1,0,unknown,0
id_31706,51,technician,married,unknown,0,3,0,0,unknown,6,may,900,2,0,unknown,0
id_25972,68,housemaid,divorced,primary,0,3701,0,0,telephone,3,mar,964,1,0,unknown,1
id_2298,40,services,married,primary,0,1596,1,0,cellular,21,nov,701,2,2,failure,0
id_10219,30,blue-collar,single,primary,0,3598,1,0,cellular,21,nov,701,2,0,unknown,0
id_17629,43,management,married,tertiary,0,1217,1,0,unknown,15,may,891,1,0,unknown,0
id_14177,50,services,married,primary,0,639,1,1,telephone,18,may,888,6,0,unknown,0
id_3841,34,technician,single,tertiary,0,121,0,0,cellular,19,aug,795,1,0,unknown,0
id_14392,33,management,married,tertiary,0,-357,1,0,cellular,21,jul,824,4,0,unknown,0
id_3641,29,unemployed,married,secondary,0,298,1,0,unknown,20,may,886,3,0,unknown,0
id_2352,48,management,married,tertiary,0,2305,0,0,telephone,6,aug,808,4,0,unknown,0
id_38004,31,blue-collar,married,secondary,0,258,1,0,unknown,28,may,878,3,0,unknown,0
id_10607,41,management,single,secondary,0,-488,0,1,cellular,21,nov,701,2,0,unknown,0
id_16570,46,technician,single,unknown,0,1076,1,0,telephone,31,jul,814,2,0,unknown,0
id_6730,25,blue-collar,married,secondary,0,1073,1,0,cellular,18,may,888,2,4,other,0
id_39502,36,management,married,tertiary,0,325,1,0,cellular,14,jul,831,6,0,unknown,0
id_31963,43,management,married,tertiary,0,37377,1,0,unknown,14,may,892,1,0,unknown,0
id_42988,67,retired,married,unknown,0,6318,0,0,telephone,19,aug,795,2,0,unknown,0
id_2912,47,management,single,tertiary,0,12,0,0,cellular,31,jul,814,2,0,unknown,0
id_26040,62,management,married,primary,0,93,0,0,telephone,2,feb,993,2,0,unknown,0
id_22832,53,retired,married,tertiary,0,85,0,0,telephone,10,jul,835,1,0,unknown,0
id_17806,47,management,married,tertiary,0,24,0,1,unknown,23,jul,822,1,0,unknown,0
id_7248,50,technician,divorced,secondary,1,-901,0,1,unknown,9,jun,866,1,0,unknown,0
